Cut Code,Period,Phase,Bench,Mat Group,Mat Type,Tonnes,Dens(t/m3)
F50-3304,18M12,50,3304,wnag,waste,2016,2.5
F50-3304,18M12,50,3304,oarlg,ore,2016,2.5
F50-3304,18M12,50,3304,sarst,ore,3024,2.5
F50-3304,18M12,50,3304,wnag,waste,3024,2.5
F50-3304,18M12,50,3304,sarst,ore,1378.79158,2.5
F50-3304,18M12,50,3304,wnag,waste,2297.985966,2.5
F50-3304,18M12,50,3304,sarst,ore,1008,2.5
F50-3304,18M12,50,3304,wnag,waste,2016,2.5
F50-3304,18M12,50,3304,oarmg,ore,7056,2.5
F50-3304,18M12,50,3304,wnag,waste,1008,2.5
F50-3304,18M12,50,3304,oarlg,ore,5040,2.5
F50-3304,18M12,50,3304,sarst,ore,3024,2.5
F50-3304,18M12,50,3304,oarlg,ore,1008,2.5
F50-3304,18M12,50,3304,oarlg,ore,6048,2.5
F50-3304,18M12,50,3304,oarmg,ore,1008,2.5
F50-3304,18M12,50,3304,oarlg,ore,8064,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,5040,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,7056,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,6048,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,6048,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,6048,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,7056,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,7056,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,7056,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,7056,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarhg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,2016,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,sarst,ore,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,sinst,ore,928.8,2.5
F50-3296,18M12,50,3296,wpag1,waste,2992,2.5
F50-3296,18M12,50,3296,oinlg,ore,3806.4,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,wnag,waste,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,4032,2.5
F50-3296,18M12,50,3296,oarhg,ore,6048,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oinlg,ore,928,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oinlg,ore,2784,2.5
F50-3296,18M12,50,3296,sinst,ore,2784,2.5
F50-3296,18M12,50,3296,wpag2,waste,3712,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag2,waste,7424,2.5
F50-3296,18M12,50,3296,wpag2,waste,4640,2.5
F50-3296,18M12,50,3296,oinlg,ore,928,2.5
F50-3296,18M12,50,3296,sinst,ore,1856,2.5
F50-3296,18M12,50,3296,wpag2,waste,1856,2.5
F50-3296,18M12,50,3296,sinst,ore,1809.92,2.5
F50-3296,18M12,50,3296,wpag1,waste,3931.36,2.5
F50-3296,18M12,50,3296,oinlg,ore,3712,2.5
F50-3296,18M12,50,3296,sinst,ore,2784,2.5
F50-3296,18M12,50,3296,wpag1,waste,928,2.5
F50-3296,18M12,50,3296,oinlg,ore,928,2.5
F50-3296,18M12,50,3296,sinst,ore,1856,2.5
F50-3296,18M12,50,3296,oinlg,ore,928,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,5040,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,8064,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,2016,2.5
F50-3296,18M12,50,3296,wpag2,waste,1856,2.5
F50-3296,18M12,50,3296,oinlg,ore,1856,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,1856,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,oinlg,ore,5568,2.5
F50-3296,18M12,50,3296,sinst,ore,1856,2.5
F50-3296,18M12,50,3296,wpag2,waste,5568,2.5
F50-3296,18M12,50,3296,sinst,ore,1856,2.5
F50-3296,18M12,50,3296,wpag2,waste,1936,2.5
F50-3296,18M12,50,3296,oinlg,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,1936,2.5
F50-3296,18M12,50,3296,wpag1,waste,3024,2.5
F50-3296,18M12,50,3296,oinlg,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,2795.84,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,7056,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarhg,ore,7056,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag2,waste,928,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,4800,2.5
F50-3296,18M12,50,3296,wpag2,waste,1856,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,wpag2,waste,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,6496,2.5
F50-3296,18M12,50,3296,oinlg,ore,2784,2.5
F50-3296,18M12,50,3296,sinst,ore,2784,2.5
F50-3296,18M12,50,3296,wpag1,waste,1856,2.5
F50-3296,18M12,50,3296,sinst,ore,1936,2.5
F50-3296,18M12,50,3296,wpag1,waste,4496,2.5
F50-3296,18M12,50,3296,oinlg,ore,2784,2.5
F50-3296,18M12,50,3296,sinst,ore,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,3424,2.5
F50-3296,18M12,50,3296,wpag1,waste,5488,2.5
F50-3296,18M12,50,3296,wpag2,waste,3216,2.5
F50-3296,18M12,50,3296,wpag1,waste,3296,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,5680,2.5
F50-3296,18M12,50,3296,wpag2,waste,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,4032,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,8064,2.5
F50-3296,18M12,50,3296,oarhg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,wpag2,waste,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,5648,2.5
F50-3296,18M12,50,3296,wnag,waste,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,6496,2.5
F50-3296,18M12,50,3296,wpag1,waste,6720,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,4480,2.5
F50-3296,18M12,50,3296,oinlg,ore,2016,2.5
F50-3296,18M12,50,3296,sinst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,3664,2.5
F50-3296,18M12,50,3296,oinlg,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,6048,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarhg,ore,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,5040,2.5
F50-3296,18M12,50,3296,oarhg,ore,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,wpag2,waste,3952,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag2,waste,7904,2.5
F50-3296,18M12,50,3296,sinst,ore,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,6496,2.5
F50-3296,18M12,50,3296,wpag2,waste,3952,2.5
F50-3296,18M12,50,3296,wpag1,waste,3712,2.5
F50-3296,18M12,50,3296,wpag1,waste,6928,2.5
F50-3296,18M12,50,3296,wpag1,waste,6176,2.5
F50-3296,18M12,50,3296,oinlg,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,5680,2.5
F50-3296,18M12,50,3296,wpag1,waste,8256,2.5
F50-3296,18M12,50,3296,oinlg,ore,3024,2.5
F50-3296,18M12,50,3296,oinmg,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,3024,2.5
F50-3296,18M12,50,3296,wpag1,waste,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,5200,2.5
F50-3296,18M12,50,3296,oinlg,ore,3024,2.5
F50-3296,18M12,50,3296,oinmg,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,3024,2.5
F50-3296,18M12,50,3296,wnag,waste,3024,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,5040,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,4032,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,wpag2,waste,1856,2.5
F50-3296,18M12,50,3296,wpag1,waste,928,2.5
F50-3296,18M12,50,3296,wpag2,waste,928,2.5
F50-3296,18M12,50,3296,wpag2,waste,928,2.5
F50-3296,18M12,50,3296,wpag1,waste,6896,2.5
F50-3296,18M12,50,3296,wpag2,waste,1992,2.5
F50-3296,18M12,50,3296,wpag1,waste,5808,2.5
F50-3296,18M12,50,3296,wpag2,waste,2988,2.5
F50-3296,18M12,50,3296,wpag1,waste,4880,2.5
F50-3296,18M12,50,3296,wpag1,waste,7280,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,6048,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,sarst,ore,4032,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wnag,waste,7056,2.5
F50-3296,18M12,50,3296,oarlg,ore,4032,2.5
F50-3296,18M12,50,3296,sarst,ore,3024,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,7056,2.5
F50-3296,18M12,50,3296,wnag,waste,1008,2.5
F50-3296,18M12,50,3296,oarlg,ore,8064,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,2016,2.5
F50-3296,18M12,50,3296,oinlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,sinst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag1,waste,3024,2.5
F50-3296,18M12,50,3296,wpag1,waste,3952,2.5
F50-3296,18M12,50,3296,wpag1,waste,7584,2.5
F50-3296,18M12,50,3296,wpag1,waste,5808,2.5
F50-3296,18M12,50,3296,wpag2,waste,3120,2.5
F50-3296,18M12,50,3296,wpag1,waste,4832,2.5
F50-3296,18M12,50,3296,wpag2,waste,2036,2.5
F50-3296,18M12,50,3296,wpag1,waste,6048,2.5
F50-3296,18M12,50,3296,wpag2,waste,8056,2.5
F50-3296,18M12,50,3296,wpag2,waste,8012,2.5
F50-3296,18M12,50,3296,wpag2,waste,7968,2.5
F50-3296,18M12,50,3296,wpag2,waste,6064,2.5
F50-3296,18M12,50,3296,wpag1,waste,1040,2.5
F50-3296,18M12,50,3296,wpag2,waste,2036,2.5
F50-3296,18M12,50,3296,wpag1,waste,1040,2.5
F50-3296,18M12,50,3296,oarhg,ore,1008,2.5
F50-3296,18M12,50,3296,oarmg,ore,4032,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,3024,2.5
F50-3296,18M12,50,3296,oarmg,ore,3024,2.5
F50-3296,18M12,50,3296,wnag,waste,2016,2.5
F50-3296,18M12,50,3296,oarlg,ore,5040,2.5
F50-3296,18M12,50,3296,oarmg,ore,2016,2.5
F50-3296,18M12,50,3296,sarst,ore,1008,2.5
F50-3296,18M12,50,3296,wpag2,waste,2784,2.5
F50-3296,18M12,50,3296,oarlg,ore,1008,2.5
F50-3296,18M12,50,3296,sarst,ore,2016,2.5
F50-3296,18M12,50,3296,wpag1,waste,1856,2.5
F50-3296,18M12,50,3296,wpag2,waste,5156,2.5
F50-3296,18M12,50,3296,wpag1,waste,2784,2.5
F50-3296,18M12,50,3296,wpag2,waste,8056,2.5
F50-3296,18M12,50,3296,wpag2,waste,7968,2.5
F50-3296,18M12,50,3296,wpag2,waste,3984,2.5
F50-3296,18M12,50,3296,wpag2,waste,996,2.5
F50-3296,18M12,50,3296,wpag2,waste,4116,2.5
F50-3296,18M12,50,3296,wpag2,waste,3984,2.5
F50-3296,18M12,50,3296,wpag2,waste,2988,2.5
F51-3328,18M12,51,3328,wpag2,waste,1040,2.5
F51-3328,18M12,51,3328,wpag2,waste,4160,2.5
F51-3328,18M12,51,3328,wpag2,waste,4116,2.5
F51-3328,18M12,51,3328,wpag2,waste,996,2.5
F51-3328,18M12,51,3328,wpag2,waste,4028,2.5
F51-3328,18M12,51,3328,wpag2,waste,1992,2.5
F51-3328,18M12,51,3328,wpag2,waste,8232,2.5
F51-3328,18M12,51,3328,wpag2,waste,2988,2.5
F51-3328,18M12,51,3328,wpag2,waste,2988,2.5
F51-3320,18M12,51,3320,wpag2,waste,2988,2.5
F51-3320,18M12,51,3320,oinlc,ore,1040,2.5
F51-3320,18M12,51,3320,wpag2,waste,3984,2.5
F51-3320,18M12,51,3320,wpag1,waste,3984,2.5
F51-3320,18M12,51,3320,wpag2,waste,6972,2.5
F51-3320,18M12,51,3320,wpag1,waste,996,2.5
F51-3320,18M12,51,3320,wpag2,waste,7968,2.5
F51-3320,18M12,51,3320,wpag2,waste,8012,2.5
F51-3320,18M12,51,3320,wpag2,waste,7280,2.5
F51-3320,18M12,51,3320,wpag2,waste,4160,2.5
F51-3320,18M12,51,3320,wpag2,waste,996,2.5
F51-3320,18M12,51,3320,wpag2,waste,5024,2.5
F51-3320,18M12,51,3320,wpag2,waste,7968,2.5
F51-3320,18M12,51,3320,wpag2,waste,7968,2.5
F51-3320,18M12,51,3320,wpag2,waste,7968,2.5
F51-3320,18M12,51,3320,wpag2,waste,8012,2.5
F51-3320,18M12,51,3320,wpag2,waste,8144,2.5
F51-3320,18M12,51,3320,wpag2,waste,996,2.5
F51-3312,18M12,51,3312,wnag,waste,1008,2.5
F51-3312,18M12,51,3312,sarst,ore,2016,2.5
F51-3312,18M12,51,3312,wnag,waste,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,2016,2.5
F51-3312,18M12,51,3312,sarst,ore,1008,2.5
F51-3312,18M12,51,3312,wnag,waste,5040,2.5
F51-3312,18M12,51,3312,wnag,waste,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,3024,2.5
F51-3312,18M12,51,3312,sarst,ore,2016,2.5
F51-3312,18M12,51,3312,wnag,waste,2016,2.5
F51-3312,18M12,51,3312,oarlg,ore,4032,2.5
F51-3312,18M12,51,3312,sarst,ore,1008,2.5
F51-3312,18M12,51,3312,wnag,waste,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,7056,2.5
F51-3312,18M12,51,3312,oarmg,ore,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,7056,2.5
F51-3312,18M12,51,3312,oarmg,ore,1008,2.5
F51-3312,18M12,51,3312,oarlc,ore,2016,2.5
F51-3312,18M12,51,3312,oarlg,ore,4032,2.5
F51-3312,18M12,51,3312,oarmg,ore,1008,2.5
F51-3312,18M12,51,3312,wpag1,waste,1008,2.5
F51-3312,18M12,51,3312,wpag2,waste,928,2.5
F51-3312,18M12,51,3312,oinlg,ore,928,2.5
F51-3312,18M12,51,3312,sinst,ore,928,2.5
F51-3312,18M12,51,3312,wpag1,waste,4936,2.5
F51-3312,18M12,51,3312,wpag2,waste,1040,2.5
F51-3312,18M12,51,3312,wpag1,waste,3984,2.5
F51-3312,18M12,51,3312,oarlg,ore,2016,2.5
F51-3312,18M12,51,3312,oarlg,ore,3024,2.5
F51-3312,18M12,51,3312,oarmg,ore,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,6048,2.5
F51-3312,18M12,51,3312,wpag2,waste,2988,2.5
F51-3312,18M12,51,3312,oarlc,ore,1008,2.5
F51-3312,18M12,51,3312,oarlg,ore,1008,2.5
F51-3312,18M12,51,3312,oinlc,ore,1040,2.5
F51-3312,18M12,51,3312,oinlg,ore,944,2.5
F51-3312,18M12,51,3312,wpag1,waste,996,2.5
F51-3312,18M12,51,3312,wpag2,waste,996,2.5
F51-3312,18M12,51,3312,wpag1,waste,6972,2.5
F51-3312,18M12,51,3312,wpag2,waste,6972,2.5
F51-3312,18M12,51,3312,wpag1,waste,996,2.5
F51-3312,18M12,51,3312,wpag2,waste,4028,2.5
F51-3312,18M12,51,3312,wpag2,waste,7968,2.5
F51-3312,18M12,51,3312,wpag2,waste,2847.980556,2.5
F51-3312,18M12,51,3312,wpag2,waste,996,2.5
F60-3392,18M12,60,3392,wpag2,waste,5635.346528,2.5
F60-3392,18M12,60,3392,wpag2,waste,7424,2.5
F60-3392,18M12,60,3392,wpag2,waste,7424,2.5
F60-3392,18M12,60,3392,wpag2,waste,7424,2.5
F60-3392,18M12,60,3392,wpag2,waste,7424,2.5
F60-3392,18M12,60,3392,wpag2,waste,4640,2.5
F60-3392,18M12,60,3392,sinst,ore,2784,2.5
F60-3392,18M12,60,3392,wpag2,waste,1856,2.5
F60-3392,18M12,60,3392,sinst,ore,4640,2.5
F60-3392,18M12,60,3392,wpag1,waste,928,2.5
